"","hhid","prov","male","age","edu","marriage","edu_par","risk_aver","risk_p","rate_p","inf_p","risk_div","knowledge","finnews","house","project","stock","fund","bond","finmag","deriv","gold","nonrmb","fin_asset","risk_asset","risk_asset_per","stock_per","fin_market","stock_v","bond_v","fund_v","finmag_v","deriv_v","gold_v","nonrmb_v","cash","save","deposit","total_income","rural","industry","pension","busi_pe"
"127","2017002842","上海市",0,67,2,2,0,3,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,33500,0,0,0,0,0,0,0,0,0,0,0,2000,1500,30000,11.0306103595603,1,NA,1,0
"128","2015010905","上海市",1,62,3,2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2695792063385,0,NA,1,0
"129","2015013653","浙江省",1,52,5,2,0,3,1,1,1,1,4,2,0,0,1,0,0,0,0,0,0,560000,50000,0.0892857142857143,1,1,50000,0,0,0,0,0,0,10000,1e+05,4e+05,12.2063226142854,0,3,1,0
"130","2017002917","上海市",1,61,3,2,0,5,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,11.3809357405073,0,NA,1,0
"131","2015014809","浙江省",1,57,3,2,0,5,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,725000,250000,0.344827586206897,0,1,0,0,0,250000,0,0,0,25000,450000,0,12.3085164116066,0,NA,1,0
"132","2017002953","上海市",0,46,6,2,7,3,1,NA,NA,1,2,2,1,0,1,1,0,1,0,0,0,1455000,9e+05,0.618556701030928,0.222222222222222,1,2e+05,0,5e+05,2e+05,0,0,0,5000,50000,5e+05,12.2848930680559,0,NA,1,1
"133","201103013","江苏省",1,48,3,2,0,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,800,10000,0,11.9136928895545,1,5,1,1
"134","2015013388","江苏省",0,42,5,2,0,3,1,0,1,1,3,2,0,0,1,1,0,0,0,0,0,1514000,10000,0.00660501981505945,0,1,0,0,10000,0,0,0,0,4000,1e+06,5e+05,12.9922546920573,0,5,1,0
"135","201103133","江苏省",1,48,3,2,0,5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,72000,0,0,0,0,0,0,0,0,0,0,0,2000,50000,20000,11.933180658551,0,NA,1,0
"136","201102636","上海市",1,47,5,2,0,2,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,360000,2e+05,0.555555555555556,1,1,2e+05,0,0,0,0,0,0,10000,0,150000,11.3462803875613,0,15,1,0
"137","201102931","江苏省",1,68,2,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,11.0219024685004,0,NA,1,0
"138","201102858","江苏省",1,64,2,2,0,6,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1e+05,0,0,0,0,0,0,0,0,0,0,0,10000,90000,0,11.0060420604369,0,NA,1,0
"139","2017003109","浙江省",1,62,2,2,0,4,1,NA,NA,1,2,1,0,0,1,0,0,0,0,0,0,950000,4e+05,0.421052631578947,1,1,4e+05,0,0,0,0,0,0,0,50000,5e+05,11.7414544885608,0,NA,1,0
"140","2013009248","江苏省",0,41,3,2,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,171016,0,0,0,0,0,0,0,0,0,0,0,1000,84459,85557,11.1040389244945,0,6,1,0
"141","201102444","上海市",0,87,2,6,0,5,NA,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,10.6919449129004,0,NA,1,0
"142","2017003216","江苏省",1,70,2,2,0,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,300,3000,0,10.9196326691128,0,NA,1,0
"143","2017003230","上海市",1,68,4,2,0,4,1,NA,NA,1,2,2,0,0,1,0,0,0,0,0,0,27760,20000,0.720461095100865,1,1,20000,0,0,0,0,0,0,7760,0,0,11.7440371859336,0,NA,1,0
"144","2017003240","江苏省",1,48,2,2,2,4,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,40458,0,0,0,0,0,0,0,0,0,0,0,500,39958,0,11.9853004015368,0,16,1,0
"145","2017003243","江苏省",0,56,4,2,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0,0,1500,20000,0,11.2237222361465,0,15,1,0
"146","2015014468","浙江省",1,61,1,2,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,9.61580548008435,0,5,1,0
"147","2017003307","上海市",1,59,4,2,2,4,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,0,0,5000,11000,1e+05,11.3216257246347,1,NA,1,0
"148","2015014268","浙江省",1,45,3,2,0,5,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,15000,10000,0.666666666666667,1,1,10000,0,0,0,0,0,0,5000,0,0,11.2489599191358,1,NA,1,0
"149","201102424","上海市",1,54,6,2,0,4,1,1,0,1,3,2,0,0,1,0,0,1,0,0,0,770000,350000,0.454545454545455,0.571428571428571,1,2e+05,0,0,150000,0,0,0,20000,2e+05,2e+05,12.6939223323746,0,3,1,0
"150","2013011231","浙江省",0,49,2,2,0,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,8090,0,0,0,0,0,0,0,0,0,0,0,5000,3090,0,11.0318336508859,0,NA,0,0
"151","2015012715","江苏省",1,61,2,2,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,1000,10000,0,11.079600859983,0,NA,1,0
"152","2015011095","上海市",1,49,5,5,0,1,1,1,1,1,4,3,0,0,1,0,0,0,0,1,0,353647,210000,0.593812474020704,0.19047619047619,1,40000,0,0,0,0,170000,0,3000,79130,61517,12.0872875259241,0,15,1,1
"153","2015012864","江苏省",1,50,1,2,0,5,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,8.1605182474775,0,NA,0,0
"154","2013010877","浙江省",0,82,1,6,0,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,80080,0,0,0,0,0,0,0,0,0,0,0,80,40000,40000,9.49852231946961,0,NA,1,0
"155","2015014689","浙江省",1,55,2,2,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,109328,0,0,0,0,0,0,0,0,0,0,0,1000,108328,0,11.0725450776373,0,3,1,0
"156","2013009510","江苏省",1,38,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,10.6517382593221,0,19,0,0
"157","2017003545","江苏省",1,67,3,2,1,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,600,0,0,10.6454248972655,0,NA,1,0
"158","2017003578","江苏省",1,49,3,2,2,5,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,7137,0,0,0,0,0,0,0,0,0,0,0,5000,2137,0,13.4008863833707,0,NA,0,0
"159","2015011487","上海市",0,76,3,6,0,5,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,10.9455294897158,0,NA,1,0
"160","2013009628","江苏省",1,51,4,2,0,5,1,1,0,NA,2,2,0,0,0,0,0,0,0,0,0,71000,0,0,0,0,0,0,0,0,0,0,0,1000,30000,40000,11.7730179200626,0,3,1,0
"161","2017003646","上海市",1,54,3,2,3,5,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,11.2721269784173,0,19,1,0
"162","2015014719","浙江省",0,59,4,2,0,5,1,0,1,1,3,2,0,0,0,0,0,1,0,0,0,361835,120000,0.331642875896472,0,1,0,0,0,120000,0,0,0,15000,59663,167172,11.4353357293721,1,NA,1,0
"163","2017003730","浙江省",1,70,4,2,0,2,1,NA,NA,1,2,2,0,0,1,0,0,0,0,0,0,25000,0,0,0,1,0,0,0,0,0,0,0,15000,10000,0,11.2649127229767,0,NA,1,0
"164","2015013893","浙江省",1,49,3,2,0,4,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,8000,7000,0,9.90471180283582,0,NA,1,0
"165","2017003748","浙江省",1,71,5,2,0,6,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,150798,0,0,0,0,0,0,0,0,0,0,0,200,25482,125116,11.5746405949077,0,NA,1,0
"166","2015012192","江苏省",1,58,3,1,0,5,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,8000,10000,10.570752663382,0,3,0,0
"167","2017003762","上海市",0,91,1,6,0,5,1,NA,NA,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.961277846684,0,NA,1,0
"168","2015014647","浙江省",1,45,3,2,0,2,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2345334394255,0,3,0,0
"169","2017003858","上海市",0,44,6,2,2,4,1,NA,NA,1,2,2,0,0,0,0,0,1,0,0,0,310000,2e+05,0.645161290322581,0,1,0,0,0,2e+05,0,0,0,5000,5000,1e+05,8.16550578898854,0,7,1,0
"170","2013009975","江苏省",1,62,2,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,1000,20000,0,11.3390124570348,0,NA,1,0
"171","2017003951","上海市",0,55,4,1,3,5,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,10.1105017219205,0,NA,1,0
"172","201103411","浙江省",1,38,3,2,0,3,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.261511031689,1,NA,0,1
"173","201103425","浙江省",0,62,2,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,4500,10000,0,10.9551130499799,1,NA,1,0
"174","2017003994","江苏省",1,42,1,2,2,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,86000,0,0,0,0,0,0,0,0,0,0,0,1000,75000,10000,10.5568148404706,1,NA,1,0
"175","2015014627","浙江省",1,61,2,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,0,0,0,0,5000,50000,0,11.1951277686138,1,14,1,0
"176","2017004033","江苏省",0,81,3,6,0,4,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,112473,0,0,0,0,0,0,0,0,0,0,0,2000,0,110473,10.6562492861412,0,NA,1,0
"177","2015014119","浙江省",0,77,2,6,0,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,10.4912742174382,0,NA,1,0
"178","2015013831","浙江省",1,64,2,2,0,5,0,1,1,NA,2,1,0,0,0,1,0,0,0,0,0,89863,11226,0.124923494652972,0,1,0,0,11226,0,0,0,0,1000,20845,56792,11.6390455258513,0,NA,1,1
"179","2017004050","上海市",1,65,3,2,1,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,7.09007683577609,0,NA,0,0
"180","2017004061","浙江省",1,41,7,2,1,2,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,88852,0,0,0,0,0,0,0,0,0,0,0,10000,78852,0,12.1867878044721,0,5,1,1
"181","2013009590","江苏省",1,69,3,2,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07090608878782,1,NA,1,0
"182","2017004099","浙江省",1,34,8,2,7,2,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,12.8373497415068,0,4,1,0
"183","2015014869","浙江省",1,60,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,323,0,0,10.1196870496159,1,NA,0,0
"184","2015012903","江苏省",1,53,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20869,0,0,0,0,0,0,0,0,0,0,0,2000,18869,0,11.6532614952428,1,4,1,0
"185","2015013445","浙江省",1,64,5,2,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,310000,2e+05,0.645161290322581,1,1,2e+05,0,0,0,0,0,0,10000,1e+05,0,11.5263351518801,0,NA,1,0
"186","2017004147","浙江省",1,60,3,2,1,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,11.5781325125942,0,NA,1,0
"187","2017004204","浙江省",1,46,2,2,2,4,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,2000,20000,0,4.24849524204936,1,14,0,0
"188","2013010577","浙江省",1,18,4,1,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60600,0,0,0,0,0,0,0,0,0,0,0,600,0,60000,9.76100190423937,0,NA,0,0
"189","2015014390","浙江省",1,51,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,2000,0,20000,12.4125460183039,1,NA,1,0
"190","2017004243","上海市",1,65,3,2,0,4,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,12000,8000,0,11.3389053556156,0,NA,1,0
"191","2017004246","上海市",0,68,4,2,0,4,1,NA,NA,1,2,1,0,0,0,0,0,1,0,0,0,154100,50000,0.324464633354964,0,1,0,0,0,50000,0,0,0,4000,100,1e+05,11.2644686128731,0,NA,1,0
"192","2015015567","浙江省",0,50,3,2,0,4,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,203000,0,0,0,0,0,0,0,0,0,0,0,3000,1e+05,1e+05,11.2124958196959,0,NA,1,0
"193","2017004365","上海市",1,31,7,2,3,1,1,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,4810,0,0,0,0,0,0,0,0,0,0,0,4810,0,0,10.8418919646554,0,9,1,0
"194","2017004369","江苏省",1,65,6,2,0,6,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,2e+05,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,1e+05,11.4911909728242,0,NA,1,0
"195","2017004380","上海市",1,40,5,1,0,2,1,NA,NA,1,2,2,0,0,1,0,0,1,0,0,0,670000,650000,0.970149253731343,0.538461538461538,1,350000,0,0,3e+05,0,0,0,5000,10000,5000,11.8416966962507,0,19,1,1
"196","2017004388","浙江省",1,42,4,2,2,3,1,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,4000,5000,0,11.3387803894604,0,3,1,0
"197","2017004470","上海市",1,60,4,2,1,3,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,11.4125524908234,1,NA,1,0
"198","2015012913","江苏省",1,47,3,2,0,5,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,221500,0,0,0,0,0,0,0,0,0,0,0,1500,20000,2e+05,9.50076867009599,0,NA,0,0
"199","2015013173","江苏省",1,63,2,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,3000,30000,0,10.96240568266,1,NA,1,0
"200","2017004503","上海市",1,57,3,2,1,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0,0,1500,20000,0,11.607125938369,0,10,0,0
"201","2017004506","上海市",1,68,6,2,0,4,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,498760,0,0,0,0,0,0,0,0,0,0,0,4000,297456,197304,11.678445464873,0,NA,1,0
"202","2013009791","江苏省",1,71,2,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,240203,0,0,0,0,0,0,0,0,0,0,0,2000,138203,1e+05,11.0183620736841,0,NA,0,0
"203","2015011539","上海市",1,48,7,2,0,2,1,1,1,0,3,4,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,0,0,0,0,0,0,12000,40000,0,12.3464430983774,0,19,1,1
"204","2017004603","浙江省",1,33,3,2,2,5,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,10.9150884642146,0,NA,0,0
"205","2017004607","上海市",1,65,3,2,0,4,1,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,1910348,710348,0.371842198384797,0,1,0,0,710348,0,0,0,0,45000,155000,1e+06,13.3085814993848,0,NA,1,0
"206","2015012397","江苏省",1,70,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81000,0,0,0,0,0,0,0,0,0,0,0,1000,50000,30000,10.5877201157065,1,NA,1,0
"207","2017004636","江苏省",1,35,3,2,2,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,350,0,0,10.8589989975636,0,NA,0,0
"208","2013010706","浙江省",0,47,4,2,0,2,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,500,1000,0,12.9239209752294,0,NA,1,1
"209","2017004645","江苏省",0,80,1,6,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,10.4913297714506,0,NA,1,0
"210","2017004656","上海市",1,67,3,2,0,4,1,NA,NA,1,2,1,1,0,1,1,0,0,0,0,0,208000,15000,0.0721153846153846,0.333333333333333,1,5000,0,10000,0,0,0,0,3000,1e+05,90000,11.468973577441,0,NA,1,0
"211","2013011249","浙江省",1,53,2,2,0,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1e+05,0,0,0,0,0,0,0,0,0,0,0,50000,50000,0,10.3882258415388,0,NA,0,0
"212","201102460","上海市",1,77,7,2,0,3,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,115000,0,0,0,0,0,0,0,0,0,0,0,75000,40000,0,11.473560741448,0,NA,1,0
"213","2013011104","浙江省",1,61,3,2,0,4,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,16340,0,0,0,0,0,0,0,0,0,0,0,1000,15340,0,11.5526622708863,0,1,1,0
"214","201103579","浙江省",1,55,2,2,0,5,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,10.6455082271268,1,NA,0,0
"215","2015012873","江苏省",1,73,3,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,5.29831736654804,0,NA,0,0
"216","2015013339","江苏省",1,63,4,2,0,5,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,2e+05,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,1e+05,11.5303625514816,0,NA,1,0
"217","2017004787","浙江省",1,48,4,2,0,2,1,NA,NA,1,2,4,0,0,1,0,0,0,0,0,0,129814,0,0,0,1,0,0,0,0,0,0,0,50000,79814,0,11.6297422700873,0,18,1,0
"218","2017004790","浙江省",0,51,6,2,4,4,1,NA,NA,1,2,3,0,0,1,0,0,0,0,0,0,3e+05,1e+05,0.333333333333333,1,1,1e+05,0,0,0,0,0,0,1e+05,1e+05,0,12.3774722746236,0,3,1,0
"219","2017004840","上海市",1,30,7,2,4,2,1,NA,NA,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3006416416348,0,9,1,1
"220","2013010452","浙江省",1,57,3,2,0,5,1,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,11.5494598809482,0,5,0,0
"221","2017004878","上海市",1,69,3,2,0,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,18825,0,0,0,0,0,0,0,0,0,0,0,0,18825,0,11.8782273242112,0,NA,0,0
"222","2017004904","上海市",0,67,3,2,0,5,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,6890,0,0,0,0,0,0,0,0,0,0,0,3000,3890,0,11.6219019896675,0,NA,1,0
"223","2015011027","上海市",1,75,4,2,0,5,1,1,0,NA,2,1,0,0,0,0,0,0,0,0,0,189310,0,0,0,0,0,0,0,0,0,0,0,6644,0,182666,12.4562357950245,0,NA,1,0
"224","2017004937","江苏省",1,51,2,2,1,6,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.317397080689,1,5,0,0
"225","2015014321","浙江省",1,62,2,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1064283965328,0,NA,1,0
"226","2015010454","上海市",0,54,4,2,0,5,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,10000,1e+05,0,11.8317427663527,0,NA,1,0
"227","2013011179","浙江省",1,86,3,2,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1784,0,0,0,0,0,0,0,0,0,0,0,1784,0,0,11.4075649493124,0,NA,1,0
"228","2017005057","上海市",1,39,6,2,5,3,1,NA,NA,1,2,1,0,0,1,0,1,0,0,0,0,129818,86000,0.662465913817807,0.0697674418604651,1,6000,80000,0,0,0,0,0,14793,29025,0,11.8546808195292,0,15,1,1
"229","2013008491","上海市",1,33,7,2,0,3,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,50200,10000,0.199203187250996,1,1,10000,0,0,0,0,0,0,200,40000,0,11.9219841085885,0,14,1,0
"230","2017005080","浙江省",0,50,4,2,7,5,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,34236,0,0,0,0,0,0,0,0,0,0,0,2500,31736,0,10.3126483621813,1,NA,1,0
"231","201102358","上海市",1,54,3,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,0,0,4500,20000,0,11.0230456057197,0,7,1,0
"232","201103347","浙江省",0,45,3,2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,10.526775414924,0,15,1,0
"233","201102997","江苏省",1,71,2,2,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,8.76201995356159,1,NA,1,0
"234","2017005141","浙江省",1,46,6,2,6,2,1,NA,NA,1,2,3,0,0,1,0,0,0,0,0,0,653000,3e+05,0.459418070444104,1,1,3e+05,0,0,0,0,0,0,3000,50000,3e+05,11.8851164107597,0,12,1,1
"235","2015010390","上海市",1,79,7,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,800,0,0,9.90348755253613,0,NA,0,0
"236","201102956","江苏省",1,53,3,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5505,0,0,0,0,0,0,0,0,0,0,0,2002,3503,0,11.4586410239289,0,NA,1,0
"237","2017005252","浙江省",1,43,3,2,2,3,1,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,0,0,45000,40000,0,11.5922078836974,1,19,0,0
"238","2017005316","上海市",1,64,3,2,0,3,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,0,3000,0,50000,11.5164193542245,0,NA,1,0
"239","201103408","浙江省",1,45,4,2,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,3000,6000,0,11.8508965777152,1,NA,0,0
"240","2013008432","上海市",0,77,2,6,0,5,1,1,0,1,3,2,0,0,1,0,0,0,0,0,0,59000,7000,0.11864406779661,1,1,7000,0,0,0,0,0,0,2000,50000,0,10.7058702313022,0,NA,1,0
"241","2015010699","上海市",1,59,5,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,306150,98000,0.32010452392618,1,1,98000,0,0,0,0,0,0,3450,4700,2e+05,10.4037641365711,0,NA,1,0
"242","2015010668","上海市",1,40,4,1,0,3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,260200,0,0,0,0,0,0,0,0,0,0,0,200,10000,250000,11.6350457478234,0,18,1,1
"243","2017005410","上海市",0,85,1,6,0,3,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,9.98044859367226,0,NA,1,0
"244","2017005412","浙江省",1,70,2,2,0,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,10.4912742174382,0,NA,1,0
"245","201103141","江苏省",1,57,2,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1431168711878,0,19,0,0
"246","201103010","江苏省",1,66,2,2,0,4,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,0,18096,0,0,0,0,0,0,0,0,0,0,0,1000,3213,13883,10.3336286953533,1,5,1,0
"247","201103339","浙江省",1,54,3,2,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0,0,1500,20000,0,11.5997451569228,0,3,1,0
"248","201102588","上海市",0,65,2,6,0,5,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,268844,0,0,0,0,0,0,0,0,0,0,0,5000,163844,1e+05,12.0165660568546,0,NA,1,0
"249","2013009601","江苏省",1,54,3,2,0,5,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5648860347815,1,15,1,0
"250","201103061","江苏省",1,58,3,2,0,5,1,0,0,NA,1,3,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,0,0,0,0,0,0,2000,50000,0,11.5393239388248,0,3,0,0
"251","201102621","上海市",1,54,6,2,0,3,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,302000,0,0,0,1,0,0,0,0,0,0,0,2000,1e+05,2e+05,13.4376849356595,0,15,1,1
"252","2015012511","江苏省",1,73,2,2,0,5,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,119438,0,0,0,0,0,0,0,0,0,0,0,1196,14049,104193,11.0471379977093,0,NA,1,0
"253","201103305","浙江省",1,51,3,2,0,3,NA,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,1e+05,0,0,0,0,0,0,0,0,0,0,0,1e+05,0,0,11.5129254649702,0,NA,1,0
"254","2013008347","上海市",1,66,3,2,0,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,108000,0,0,0,0,0,0,0,0,0,0,0,8000,1e+05,0,11.8273711746912,0,NA,1,0
