性别,出生年份,文化程度,省,市,县,婚姻状况,个人是否有经管类专业学习经历,家庭总人口,年龄超过65岁的人数,年龄小于16岁的成员人数,家庭其他成员的经管类专业学习经历,投资风险厌恶水平,金融知识题,金融知识1,金融知识题,金融知识2,金融知识题回答情况,参与金融市场,金融市场,买房的费用,风险资产,股票资产占比,金融资产,风险资产占比,房地产,购买基金的花费,基金,购买股票的花费,股票,持有的互联网理财产品金额,互联网理财,金融理财产品的总价值,金融理财,债券总市值,债券,金融衍生品的总市值,金融衍生品,黄金的总市值,黄金,非人民币资产的总市值,非人民币资产,是否工作,工作类型,工作体力负荷程度,日均工作时间,工作场所危害健康的因素,个人年收入,个人年收入的范围,家庭工作人数,家庭年收入的种类,家庭年收入的其他种类,家庭总收入金额,家庭总收入范围,家庭总支出的种类,家庭总支出的其他种类,家庭总支出的金额,家庭总支出的金额范围,债券,期货、期权等金融衍生品,黄金,外币资产,其他，请注明,都没有,机关事业单位退休金/离休金,城镇职工基本养老保险（城职保，一般按月缴纳）,新型农村社会养老保险（新农保，按年缴纳）,城镇居民社会养老保险（城居保，按年缴纳）,城乡统一居民社会养老保险（按年缴纳）,其他，请注明,都没有,养老保险,城镇职工基本医疗保险,城镇居民基本医疗保险,新型农村合作医疗保险,城乡居民基本医疗保险, 公费医疗,以上都没有,医疗保险,商业医疗保险,重大疾病保险,收入保障保险,长期看护保险,商业保险,幼儿园/学前班,小学,中学,大学及以上,教育投资,工资性收入,经营性收入,财产性收入,转移性收入,其他收入,日常消费支出,生产经营支出,投资性支出,教育支出,医疗支出,转移支出,其他支出
1,1975,6,江苏省,常州市,武进区,1,0,6,1,2,2,4,3,0,,0,0,1,1,152275,1,0,2,0.5,1,,0,,0,150000,1,,0,,0,,0,,0,,0,0,3,1,,6,,,2,1-2-3-4,,500000,,10-3-4-5-6,,505000,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,1,
1,1983,5,江苏省,常州市,武进区,1,1,4,0,0,2,4,1,0,4,0,0,0,0,25730,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,4,3月4日,,100000,,1-3-4-5,,277583,,0,0,0,0,0,1,,,1,,,,,1,,,,,,1,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,,
0,1968,2,江苏省,常州市,武进区,1,1,5,0,1,2,4,3,0,3,1,1,0,0,250000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,2,9,4,74524,,3,2001/3/4,,155000,,1-3-6-7,,117296,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,,1,1
0,1984,2,江苏省,常州市,武进区,0,1,3,0,0,2,4,2,1,3,1,2,0,0,100000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,12,6,35000,,2,1月3日,,54000,,1-3-4-5-7,丧葬祭祀费,20570,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,,1
0,1971,2,江苏省,常州市,武进区,4,1,3,1,0,1,3,3,0,3,1,1,0,0,900000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,8,6,130500,,2,2001/2/3,,100000,,2001/1/3,,78300,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,,,
1,1972,0,江苏省,常州市,武进区,1,1,3,0,0,1,4,4,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,3,2月3日,,35000,,10-3-5-7,办嫁娶、升学、乔迁、生日等酒席,171591,,0,0,0,0,0,1,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,0,,1,1,,,1,1,1,,1,,1
0,1944,2,江苏省,常州市,武进区,1,1,5,2,0,1,5,4,0,4,0,0,0,0,200000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,7,3,,6,,,5,1-2-3-5,卖车,20000,,10-3-5-6,,37122,,0,0,0,0,0,1,,,,,,,,0,,,1,,,,1,,,,,0,,,,,0,1,1,1,,1,1,1,1,,1,1,
0,1966,3,江苏省,常州市,武进区,3,1,5,2,0,2,4,4,0,4,0,0,0,0,12000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,2月3日,,50000,,10-3-4-5-7,办嫁娶、升学、乔迁、生日等酒席,63752,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,1,1,,1
1,1952,1,江苏省,常州市,武进区,1,1,5,2,0,1,5,4,0,4,0,0,1,1,196191,0,0,2,0,1,,0,,0,,0,55000,1,,0,,0,,0,,0,1,,,,,,,4,2月3日,,250000,,10-3-4-5,,75652,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,1,1,,
0,1989,2,江苏省,常州市,武进区,1,1,6,2,1,2,2,4,0,1,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,2,2,9,6,75600,,3,1月3日,,100000,,1-3-4-5,,122582,,0,0,0,0,0,1,,,,,,,,0,,,,,,,0,,,,,0,,,,,0,1,,1,,,1,,1,1,1,,
0,1958,2,江苏省,常州市,武进区,1,1,5,0,1,2,4,4,0,4,0,0,0,0,605000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,3,3,,225000,,2001/3/5,,60528,,0,0,0,0,0,1,,,,,,,1,1,,,1,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,,
0,1973,2,江苏省,常州市,武进区,1,1,3,0,0,2,5,4,0,4,0,0,0,0,10000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,2,,1-2-3-4,13058,,3,2001/2/3,,180000,,2010/3/5,,247088,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,1,,
1,1967,2,江苏省,常州市,武进区,1,1,2,0,0,1,0,,0,,0,0,1,2,0,2,0,2,1,0,,0,,0,,0,,0,13137,1,,0,,0,,0,0,2,2,8,1,5000,,1,2001/3/4,,132008,,1-3-5-6,.,30585,,1,0,0,0,0,0,,,1,,,,,1,,,,,,1,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,
0,1961,3,江苏省,常州市,武进区,1,1,2,0,0,2,4,2,1,4,0,1,0,0,250000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,35000,,1-3-5-6,,71200,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
0,1947,2,江苏省,常州市,武进区,1,1,2,2,0,2,5,4,0,4,0,0,1,2,1810792,2,0,3,0.666666667,1,,0,,0,,0,,0,,0,,0,,0,6,1,1,,,,,,,1,2月3日,,30000,,2010/3/5,,163311,,0,0,0,1,0,0,,,,1,,,,1,,,,1,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,,1,,
1,1949,1,江苏省,常州市,武进区,1,1,2,2,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,7,3,,6,,,2,1-2-3-4,,45000,,10-3-4-5-7,打牌打麻将、博彩,41948,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,,1
1,1968,1,江苏省,常州市,武进区,1,1,2,0,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,2,2月3日,,100000,,10-3-6-7,,44645,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,,,1,1
0,1949,2,江苏省,常州市,武进区,1,1,2,2,0,2,4,4,0,3,1,1,0,0,9000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,7,3,,6,,,2,1-2-3-4,,50000,,10-3-4-5-6,,40880,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,1,
0,1966,2,江苏省,常州市,武进区,1,1,5,0,1,2,3,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,4,3,,4,,,4,2001/2/3,,320000,,10-3-4-5-6,,863730,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,1,1,
1,1955,1,江苏省,常州市,武进区,1,1,2,1,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,7,2,,6,,,2,1-2-3-4,,50000,,10-3-5-6,,53856,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,,1,1,
0,1967,2,江苏省,常州市,武进区,1,1,2,0,0,1,3,3,0,3,1,1,1,2,,1,0,2,0.5,0,30000,1,,0,,0,30000,1,,0,,0,,0,,0,0,4,3,,6,,,2,2001/2/3,,100000,,10-3-5-6,,94800,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,1,1,
0,1953,3,江苏省,常州市,武进区,1,1,2,1,0,1,4,2,1,3,1,2,1,1,20000,0,0,2,0,1,,0,,0,,0,50000,1,,0,,0,,0,,0,0,7,3,,1,,,1,1-2-3-4,,50000,,10-3-4-5-6,,63360,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,1,
0,1956,1,江苏省,常州市,武进区,1,1,2,1,0,2,4,4,0,4,0,0,0,0,75000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,7,3,,6,,,2,2001/2/3,,20000,,2010/3/6,,39366,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,,1,
0,1956,2,江苏省,常州市,武进区,1,1,5,0,1,1,4,2,1,3,1,2,0,0,75000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,2,2,9,6,52800,,4,2001/2/3,,10000,,10-3-5-7,办嫁娶、升学、乔迁、生日等酒席,128476,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,1,,1
0,1957,3,江苏省,常州市,武进区,1,0,2,0,0,2,4,2,1,3,1,2,1,1,15000,1,0,2,0.5,1,1000,1,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,2,2月3日,,30000,,10-3-4-5,,42980,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,1,1,,
1,1965,2,江苏省,常州市,武进区,1,1,5,0,1,2,4,3,0,2,0,0,0,0,118000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,3,3月4日,,50000,,1-3-5-6-7,丧葬祭祀费,98473,,0,0,0,0,0,1,1,,,,,,,1,,,,,,,0,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,1
1,1953,1,江苏省,常州市,武进区,1,1,6,2,2,2,2,2,1,4,0,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,3,3月4日,,100000,,1-3-4-5-7,人情,94842,,0,0,0,0,0,1,,,,,,,,0,,,1,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,,1
1,1988,5,江苏省,常州市,武进区,1,1,3,0,1,2,2,3,0,3,1,1,0,0,23615,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3月4日,,50000,,1-3-4-5-6,,73052,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,
0,1977,4,江苏省,常州市,武进区,1,1,3,0,1,1,4,2,1,3,1,2,0,0,70000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,1,,6,,,2,1-2-3-4,,110000,,10-3-4-5-6,,186313,,0,0,0,0,0,1,,,1,,,,,1,,,,1,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,1,
1,1951,1,江苏省,常州市,武进区,1,1,2,2,0,2,3,3,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,27600,,1-3-4-5-6,,24364,,0,0,0,0,0,1,,,1,,,,,1,,,,1,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,
0,1992,6,江苏省,常州市,武进区,1,1,4,0,1,2,2,2,1,3,1,2,1,1,,1,0,1,1,0,,0,,0,400000,1,,0,,0,,0,,0,,0,0,1,1,8,6,104160,,2,2001/3/4,,150000,,1-3-5-6-7,,119300,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,1,1,,,1,,,,,0,1,,1,1,,1,,1,,1,1,1
1,1957,2,江苏省,常州市,武进区,1,1,2,0,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,36000,,1-3-4-5-6,,142135,,0,0,0,0,0,1,,,,1,,,,1,,,,,,1,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,1,
1,1954,2,江苏省,常州市,武进区,1,1,2,2,0,2,3,4,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,35000,,2001/3/6,,42583,,0,0,0,0,0,1,,,1,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,,1,
1,1935,3,江苏省,常州市,溧阳市,1,1,2,2,0,2,4,3,0,3,1,1,1,1,155000,1,0,2,0.5,1,,0,,0,100000,1,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,156000,,1-3-4-5-6,,80540,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,
0,1933,4,江苏省,常州市,溧阳市,1,1,2,2,0,2,4,1,0,3,1,1,0,0,240000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,100000,,1-3-5-6,,557612,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,
1,1978,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,2,3,0,2,0,0,0,0,8800,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,1,,6,,,2,1-2-3-4,,50000,,10-3-4-6,,156700,,0,0,0,0,0,1,,,,1,,,,1,,,,1,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,,1,
0,1962,3,江苏省,常州市,溧阳市,1,1,3,0,0,2,5,,0,,0,0,0,0,160000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,1,,6,,,2,1-2-3-4,,164271,,2001/1/3,.,134244,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,,,,
0,1947,1,江苏省,常州市,溧阳市,1,1,2,2,0,2,3,3,0,3,1,1,0,0,220000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,80000,,1-3-5-6-7,办嫁娶、升学、乔迁、生日等酒席,64746,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,1
1,1981,6,江苏省,常州市,溧阳市,1,1,5,2,1,2,3,2,1,3,1,2,0,0,300000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,8,6,60334,,2,1月3日,,150000,,1-3-4-5-6,,231300,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,1,
0,1988,6,江苏省,常州市,溧阳市,1,1,4,0,0,2,2,2,1,3,1,2,1,1,700000,0,0,2,0,1,,0,,0,,0,180000,1,,0,,0,,0,,0,0,1,2,8,6,145500,,2,1月3日,,140000,,1-3-5-7,,74300,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,,1
0,1973,6,江苏省,常州市,溧阳市,1,1,5,2,0,1,1,2,1,3,1,2,1,2,860000,1,0,3,0.333333333,1,,0,,0,300000,1,200000,1,,0,,0,,0,,0,0,1,1,11,6,122400,,2,2001/3/4,,220000,,1-3-4-5-6,,202040,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,1,
1,1972,2,江苏省,常州市,溧阳市,1,1,3,0,1,2,4,3,0,2,0,0,0,0,380000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,1,,6,,,2,2001/2/3,,35000,,10-3-4-5-6,,49517,,0,0,0,0,0,1,,,,,,,1,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,1,1,
1,1975,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,4,4,0,3,1,1,1,1,400000,1,0,2,0.5,1,,0,,0,10000,1,,0,,0,,0,,0,,0,0,2,1,12,5,23600,,3,2001/3/4,,70000,,1-3-6-7,买首饰、手表、箱包,48620,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,,1,1
1,1963,1,江苏省,常州市,溧阳市,1,1,6,0,2,2,4,2,1,3,1,2,0,0,450000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,4,3月4日,,30000,,1-3-4-5-7,买婴儿用品,56198,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,,1
0,1969,6,江苏省,常州市,溧阳市,1,1,3,0,0,2,3,4,0,4,0,0,0,0,616476,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,2,3,10,1月4日,72000,,1,2001/3/4,,130000,,1-3-5-6,.,60567,,0,0,0,0,0,1,,,,,,1,,1,,,1,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,
1,1966,2,江苏省,常州市,溧阳市,5,1,2,0,0,2,4,2,1,4,0,1,0,0,750000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3月4日,,49600,,1-3-4-5-7,办嫁娶、升学、乔迁、生日等酒席,32350,,0,0,0,0,0,1,,,,,,,,0,,,1,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,,1
0,1962,3,江苏省,常州市,溧阳市,1,1,2,0,0,2,3,3,0,3,1,1,1,1,190000,0,0,2,0,1,,0,,0,,0,360000,1,,0,,0,,0,,0,1,,,,,,,2,2月3日,,150000,,10-3-5-6,,94300,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,,1,1,
1,1980,6,江苏省,常州市,溧阳市,1,1,4,0,2,2,3,2,1,3,1,2,1,1,680000,1,0,2,0.5,1,,0,,0,100000,1,,0,,0,,0,,0,,0,0,1,1,8,3,67341,,2,1月3日,,130000,,1-3-4-5-6-7,,281600,,0,0,0,0,0,1,,,,,,,,0,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,1,1
0,1956,3,江苏省,常州市,溧阳市,1,1,2,1,0,2,4,2,1,4,0,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,5000,,2001/3/5,,42328,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,,
0,1949,3,江苏省,常州市,溧阳市,1,1,4,4,0,2,5,,0,4,0,0,1,1,500000,1,0,2,0.5,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,10000,,1-3-5-6-7,,248495,,0,0,1,0,0,0,,,1,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,1
0,1960,3,江苏省,常州市,溧阳市,1,1,3,0,0,2,4,2,1,1,0,1,0,0,50000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,3,,6,,,2,2001/2/3,,150000,,2010/3/4,,117342,,0,0,0,0,0,1,,,,,,1,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,,,
0,1961,2,江苏省,常州市,溧阳市,1,1,4,1,0,2,2,2,1,4,0,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3月4日,,80000,,1-3-5-6-7,丧葬祭祀费,63640,,0,0,0,0,0,1,,,1,,,,,1,,,,1,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,1
0,1970,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,0,3,0,3,1,1,1,1,1800000,1,0,2,0.5,1,,0,,0,50000,1,,0,,0,,0,,0,,0,0,3,2,,6,,,2,2001/2/3,,600000,,10-3-4-5-6,,163000,,0,0,0,0,0,1,,,,,1,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,1,1,
1,1967,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,2,2,1,3,1,2,0,0,250000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,2,3,,200000,,1-3-6-7,办嫁娶、升学、乔迁、生日等酒席,83300,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,,1,1
0,1970,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,0,,0,3,1,1,0,0,200000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,3,8,1月4日,50300,,2,1月3日,,50000,,1-3-5-6,,246020,,0,0,0,0,0,1,,,,1,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,1,
1,1968,2,江苏省,常州市,溧阳市,1,1,4,1,0,2,0,3,0,3,1,1,1,1,100008,0,0,2,0,1,,0,,0,,0,1000000,1,,0,,0,,0,,0,1,,,,,,,2,3月4日,,100000,,2001/3/6,,77900,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,,1,
0,1950,4,江苏省,常州市,溧阳市,1,1,2,2,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,100000,,1-3-5-6,,68880,,0,0,0,0,0,1,,,,,,,,0,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
1,1980,2,江苏省,常州市,溧阳市,4,1,1,0,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,50000,,1-3-4-5-6,,14700,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,1,
0,1949,1,江苏省,常州市,溧阳市,1,1,2,2,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,203,,2001/3/5,.,28502,,0,0,0,0,0,1,,,,,,,1,1,,,1,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,,
0,1970,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,4,4,0,3,1,1,0,0,25000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,10,6,50000,,2,1月3日,,100000,,1月3日,,138864,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,,,
0,1964,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,4,3,0,1,0,0,0,0,55000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,2,2,9,4,54000,,2,2001/2/3,,60000,,2001/1/3,,23740,,0,0,0,0,0,1,,,,,1,,,1,,,,1,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,,,
0,1957,1,江苏省,常州市,溧阳市,1,1,3,0,0,2,4,1,0,1,0,0,0,0,48000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,7,3,,6,26000,,3,2001/2/3,,46000,,10-3-4-7,丧葬祭祀费,218895,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,,,1
1,1976,2,江苏省,常州市,溧阳市,1,1,4,0,1,2,4,3,0,1,0,0,0,0,30000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,2,3月4日,,100000,,1-3-4-5-6-7,打牌打麻将、博彩,148170,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,1
0,1945,0,江苏省,常州市,溧阳市,1,1,2,1,0,2,5,4,0,3,1,1,0,0,20000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,15000,,2001/3/5,,218400,,0,0,0,0,0,1,,,,,,,1,1,,,1,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,,
0,1958,2,江苏省,常州市,溧阳市,1,1,5,0,1,2,4,4,0,4,0,0,0,0,25000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,3,2月3日,,280000,,10-3-4-5-7,打牌打麻将、博彩,182152,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,1,1,,1
0,1958,2,江苏省,常州市,溧阳市,1,1,3,0,0,2,3,4,0,1,0,0,0,0,55000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,3,2月3日,,135000,,2010/3/5,,69960,,0,0,0,0,0,1,,,,,1,,,1,,,,1,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,,1,,
0,1953,3,江苏省,常州市,溧阳市,1,0,4,1,0,2,3,4,0,4,0,0,1,1,500000,0,0,2,0,1,,0,,0,,0,174709,1,,0,,0,,0,,0,0,1,1,6,1,120000,,3,2001/2/3,,200000,,10-3-4-5-6,,325735,,0,0,0,0,0,1,,1,,,,,,1,,1,,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,1,1,
1,1966,2,江苏省,常州市,溧阳市,1,1,4,1,0,2,5,4,0,4,0,0,0,0,37000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,2月3日,,100000,,10-3-4-5-6,,82300,,0,0,0,0,0,1,,1,,,,,,1,,1,,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,1,1,1,
0,1948,2,江苏省,常州市,溧阳市,1,1,6,2,1,2,4,4,0,4,0,0,0,0,11250,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,2003/4/5,卖车,67500,,1-3-4-5,,159966,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,,,1,1,1,1,,1,1,1,,
1,1966,3,江苏省,常州市,溧阳市,4,0,4,0,0,1,5,2,1,3,1,2,0,0,200000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,9,6,66432,,1,2001/3/4,,50000,,1-3-4-5-6,,54780,,0,0,0,0,0,1,,,,,1,,,1,,,,1,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,1,
