"","date","return","logret"
"372",20020628,0.001391,0.00139003345570484
"373",20020701,-0.061111,-0.0630580176239487
"374",20020702,0.014497,0.0143929231576252
"375",20020703,0.028142,0.027753289789306
"376",20020705,0.042405,0.0415305434401719
"377",20020708,-0.029932,-0.030389106849032
"378",20020709,-0.022861,-0.0231263647970662
"379",20020710,-0.013062,-0.0131480581377098
"380",20020711,0.009453,0.00940859998507904
"381",20020712,-0.002881,-0.00288515806868426
"382",20020715,0.025863,0.0255342095677781
"383",20020716,-0.028028,-0.0284282815209778
"384",20020717,0.024344,0.0240524077029481
"385",20020718,0.019239,0.0190562704097862
"386",20020719,-0.000694,-0.000694240929476459
"387",20020722,-0.048611,-0.0498322569595613
"388",20020723,-0.021168,-0.021395254854444
"389",20020724,0.037136,0.036463068189287
"390",20020725,-0.002732,-0.00273573872301336
"391",20020726,-0.042538,-0.0434692453989464
"392",20020729,0.071988,0.0695148685561058
"393",20020730,0.00857,0.00853348601823933
"394",20020731,-0.019362,-0.0195518987312135
"395",20020801,-0.03054,-0.0310160635311895
"396",20020802,-0.005421,-0.00543574694008755
"397",20020805,-0.027843,-0.0282379649313292
"398",20020806,0.028944,0.028533033602287
"399",20020807,0.020913,0.0206973249740361
"400",20020808,0.035275,0.0346670919083021
"401",20020809,0.003072,0.00306729104946585
"402",20020812,-0.000835,-0.0008353488066826
"403",20020813,0.001811,0.001809362116673
"404",20020814,0.042003,0.0411448224057255
"405",20020815,0.021089,0.0208697048252172
"406",20020816,0.037255,0.0365778006578819
"407",20020819,0.039572,0.0388090899865497
"408",20020820,-0.01479,-0.0149004625639624
"409",20020821,-0.003322,-0.00332753009270852
"410",20020822,0.012222,0.0121479143966553
"411",20020823,-0.019393,-0.0195835113038422
"412",20020826,-0.012189,-0.0122638950801548
"413",20020827,-0.018383,-0.018554067071995
"414",20020828,-0.024371,-0.0246728877849068
"415",20020829,0.007363,0.00733602544367898
"416",20020830,-0.016184,-0.0163163912849618
"417",20020903,-0.040196,-0.041026182031773
"418",20020904,0.019074,0.0188943718197655
"419",20020905,-0.021023,-0.021247130088172
"420",20020906,0.014131,0.0140320881460102
"421",20020909,0.01776,0.0176041339483571
"422",20020910,0.014765,0.0146570585936193
"423",20020911,-0.018519,-0.0186926235783106
"424",20020912,-0.031402,-0.0319056138509857
"425",20020913,0.008766,0.00872780169060805
"426",20020916,-0.002483,-0.00248608775682582
"427",20020917,-0.007882,-0.0079132271585431
"428",20020918,-0.030662,-0.0311419147030609
"429",20020919,-0.068296,-0.07074011130754
"430",20020920,-0.01358,-0.01367305158735
"431",20020923,-0.008604,-0.0086412281022093
"432",20020924,-0.057125,-0.0588215608083421
"433",20020925,0.054561,0.0531245665846058
"434",20020926,-0.015712,-0.0158367418263466
